122;Chajka;{"name":"Chajka","brand_id":147,"class":["Large car"],"body_style":["4-door sedan","4-door phaeton"],"chassis_configuration":"4 × 2","production_years":[{"start": 1959, "end": 1988}]}
123;ZAZ A07A1 I-VAN,A07A1 I-VAN;{"name":"ZAZ A07A1 I-VAN","brand_id":4}
124;965,ZAZ-965 ZaporozhetsZAZ-965A Zaporozhets;{"name":"ZAZ-965 ZaporozhetsZAZ-965A Zaporozhets","brand_id":4,"class":["Minicompact"],"body_style":["2-door sedan"],"chassis_configuration":"4 × 2","production_years":[{"start": 1960, "end": 1969}]}
125;966,ZAZ-966 Zaporozhets;{"name":"ZAZ-966 Zaporozhets","brand_id":4,"class":["Minicompact"],"body_style":["2-door sedan"],"production_years":[{"start": 1966, "end": 1972}]}
126;ZAZ-968 Zaporozhets,968;{"name":"ZAZ-968 Zaporozhets","brand_id":4,"class":["Small I group"],"body_style":["2-door sedan"],"chassis_configuration":"4 × 2","production_years":[{"start": 1971, "end": 1994}]}
127;Tavrija,ZAZ-1102;{"name":"ZAZ-1102","brand_id":4,"class":["Minicompact"],"body_style":["3-door hatchback"],"production_years":[{"start": 1987, "end": 1998}]}
128;ZAZ-1103 Slavuta,Slavuta,1103;{"name":"ZAZ-1103 Slavuta","brand_id":4,"class":["Subcompact"],"body_style":["5-door liftback"],"production_years":[{"start": 1999, "end": 2011}]}
129;1105,ZAZ-1105 Dana,Dana;{"name":"ZAZ-1105 Dana","brand_id":4,"class":["Subcompact"],"body_style":["5-door estate"],"chassis_configuration":"4 × 2","production_years":[{"start": 1994, "end": 1997}]}
130;Tavrija-Pikap,110550,Pikap,Pick-Up,ZAZ-110550 Pick-Up;{"name":"ZAZ-110550 Pick-Up","brand_id":4,"class":["Subcompact"],"chassis_configuration":"4 × 2","production_years":[{"start": 1993, "end": 1995}, {"start": 1999, "end": 2011}]}
131;ZAZ Lanos,Lanos,Doninvest Assol,ZAZ Chance,Chance,Sens,ZAZ Sens;{"name":"Doninvest Assol","brand_id":4,"class":["Subcompact"],"body_style":["4-door sedan","3-door hatchback","5-door hatchback","2-door convertible"],"chassis_configuration":"4 × 2","production_years":[{"start": 1997, "end": 2017}]}
132;AMO-2;{"name":"AMO-2","brand_id":5,"class":["Truck"],"chassis_configuration":"4×2","production_years":[{"start": 1930, "end": 1931}]}
133;AMO-3;{"name":"AMO-3","brand_id":5,"class":["Truck"],"chassis_configuration":"4×2","production_years":[{"start": 1931, "end": 1933}]}
