1553;iShares FTSE EPRA/NAREIT Europe Index Fund,IFEU;{"symbol":"IFEU","name":"iShares FTSE EPRA/NAREIT Europe Index Fund","marketCap":"$41.02M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1554;iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,IFGL;{"symbol":"IFGL","name":"iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","marketCap":"$525.87M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1555;iShares Global Infrastructure ETF,IGF;{"symbol":"IGF","name":"iShares Global Infrastructure ETF","marketCap":"$1.68B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1556;iShares GNMA Bond ETF,GNMA;{"symbol":"GNMA","name":"iShares GNMA Bond ETF","marketCap":"$174.52M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1557;iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,HYXE;{"symbol":"HYXE","name":"iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF","marketCap":"$10.45M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1558;iShares Morningstar Mid-Cap ETF,JKI;{"symbol":"JKI","name":"iShares Morningstar Mid-Cap ETF","marketCap":"$383.14M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1559;iShares MSCI ACWI ex US Index Fund,ACWX;{"symbol":"ACWX","name":"iShares MSCI ACWI ex US Index Fund","marketCap":"$2.3B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1560;iShares MSCI ACWI Index Fund,ACWI;{"symbol":"ACWI","name":"iShares MSCI ACWI Index Fund","marketCap":"$6.86B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1561;iShares MSCI All Country Asia ex Japan Index Fund,AAXJ;{"symbol":"AAXJ","name":"iShares MSCI All Country Asia ex Japan Index Fund","marketCap":"$3.67B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1562;iShares MSCI Brazil Small-Cap ETF,EWZS;{"symbol":"EWZS","name":"iShares MSCI Brazil Small-Cap ETF","marketCap":"$52.75M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1563;iShares MSCI China ETF,MCHI;{"symbol":"MCHI","name":"iShares MSCI China ETF","marketCap":"$2.47B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1564;iShares MSCI EAFE ESG Optimized ETF,ESGD;{"symbol":"ESGD","name":"iShares MSCI EAFE ESG Optimized ETF","marketCap":"$125.28M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1565;iShares MSCI EAFE Small-Cap ETF,SCZ;{"symbol":"SCZ","name":"iShares MSCI EAFE Small-Cap ETF","marketCap":"$8.37B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1566;iShares MSCI EM ESG Optimized ETF,ESGE;{"symbol":"ESGE","name":"iShares MSCI EM ESG Optimized ETF","marketCap":"$57.76M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1567;iShares MSCI Emerging Markets Asia Index Fund,EEMA;{"symbol":"EEMA","name":"iShares MSCI Emerging Markets Asia Index Fund","marketCap":"$366.69M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1568;iShares MSCI Europe Financials Sector Index Fund,EUFN;{"symbol":"EUFN","name":"iShares MSCI Europe Financials Sector Index Fund","marketCap":"$1.15B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1569;iShares MSCI Europe Small-Cap ETF,IEUS;{"symbol":"IEUS","name":"iShares MSCI Europe Small-Cap ETF","marketCap":"$124.18M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1570;iShares MSCI Global Impact ETF,MPCT;{"symbol":"MPCT","name":"iShares MSCI Global Impact ETF","marketCap":"$22.24M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1571;iShares MSCI New Zealand Capped ETF,ENZL;{"symbol":"ENZL","name":"iShares MSCI New Zealand Capped ETF","marketCap":"$167.54M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1572;iShares MSCI Qatar Capped ETF,QAT;{"symbol":"QAT","name":"iShares MSCI Qatar Capped ETF","marketCap":"$42.67M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1573;iShares MSCI UAE Capped ETF,UAE;{"symbol":"UAE","name":"iShares MSCI UAE Capped ETF","marketCap":"$47M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1574;iShares MSCI USA ESG Optimized ETF,ESGU;{"symbol":"ESGU","name":"iShares MSCI USA ESG Optimized ETF","marketCap":"$5.3M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1575;iShares Nasdaq Biotechnology Index Fund,IBB;{"symbol":"IBB","name":"iShares Nasdaq Biotechnology Index Fund","marketCap":"$9.26B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1576;iShares PHLX SOX Semiconductor Sector Index Fund,SOXX;{"symbol":"SOXX","name":"iShares PHLX SOX Semiconductor Sector Index Fund","marketCap":"$1.06B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1577;iShares S&P Emerging Markets Infrastructure Index Fund,EMIF;{"symbol":"EMIF","name":"iShares S&P Emerging Markets Infrastructure Index Fund","marketCap":"$47.48M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1578;iShares S&P Global Clean Energy Index Fund,ICLN;{"symbol":"ICLN","name":"iShares S&P Global Clean Energy Index Fund","marketCap":"$88.71M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1579;iShares S&P Global Timber & Forestry Index Fund,WOOD;{"symbol":"WOOD","name":"iShares S&P Global Timber & Forestry Index Fund","marketCap":"$258.37M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1580;iShares S&P India Nifty 50 Index Fund,INDY;{"symbol":"INDY","name":"iShares S&P India Nifty 50 Index Fund","marketCap":"$997.52M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1581;iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,ISHG;{"symbol":"ISHG","name":"iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun","marketCap":"$77.1M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1582;iShares S&P/Citigroup International Treasury Bond Fund,IGOV;{"symbol":"IGOV","name":"iShares S&P/Citigroup International Treasury Bond Fund","marketCap":"$648.79M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1583;Isramco,ISRL;{"symbol":"ISRL","name":"Isramco, Inc.","marketCap":"$297.35M","ipoYear":"1983","sector":"Energy","industry":"Oil & Gas Production"}
1584;Iteris,ITI;{"symbol":"ITI","name":"Iteris, Inc.","marketCap":"$204.71M","ipoYear":"n/a","sector":"Consumer Durables","industry":"Telecommunications Equipment"}
1585;Itron,ITRI;{"symbol":"ITRI","name":"Itron, Inc.","marketCap":"$2.6B","ipoYear":"1993","sector":"Capital Goods","industry":"Electrical Products"}
1586;Ituran Location and Control,ITRN;{"symbol":"ITRN","name":"Ituran Location and Control Ltd.","marketCap":"$723.04M","ipoYear":"2005","sector":"Consumer Non-Durables","industry":"Electronic Components"}
1587;ITUS Corporation,ITUS;{"symbol":"ITUS","name":"ITUS Corporation","marketCap":"$14.52M","ipoYear":"n/a","sector":"Miscellaneous","industry":"Multi-Sector Companies"}
1588;Ivy NextShares,IVENC;{"symbol":"IVENC","name":"Ivy NextShares","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1589;Ivy NextShares,IVFGC;{"symbol":"IVFGC","name":"Ivy NextShares","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1590;Ivy NextShares,IVFVC;{"symbol":"IVFVC","name":"Ivy NextShares","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1591;IXYS Corporation,IXYS;{"symbol":"IXYS","name":"IXYS Corporation","marketCap":"$525.03M","ipoYear":"n/a","sector":"Technology","industry":"Semiconductors"}
1592;IZEA,IZEA;{"symbol":"IZEA","name":"IZEA Inc.","marketCap":"$11.64M","ipoYear":"n/a","sector":"Consumer Services","industry":"Advertising"}
1593;J & J Snack Foods Corp.,JJSF;{"symbol":"JJSF","name":"J & J Snack Foods Corp.","marketCap":"$2.46B","ipoYear":"1986","sector":"Consumer Non-Durables","industry":"Specialty Foods"}
1594;J. W. Mays,MAYS;{"symbol":"MAYS","name":"J. W. Mays, Inc.","marketCap":"$72.57M","ipoYear":"n/a","sector":"Consumer Services","industry":"Building operators"}
1595;J.B. Hunt Transport Services,JBHT;{"symbol":"JBHT","name":"J.B. Hunt Transport Services, Inc.","marketCap":"$9.65B","ipoYear":"n/a","sector":"Transportation","industry":"Trucking Freight/Courier Services"}
1596;j2 Global,JCOM;{"symbol":"JCOM","name":"j2 Global, Inc.","marketCap":"$4.16B","ipoYear":"1999","sector":"Technology","industry":"Telecommunications Equipment"}
1597;JA Solar Holdings.,JASO;{"symbol":"JASO","name":"JA Solar Holdings, Co., Ltd.","marketCap":"$304.93M","ipoYear":"2007","sector":"Technology","industry":"Semiconductors"}
1598;Jack Henry & Associates,JKHY;{"symbol":"JKHY","name":"Jack Henry & Associates, Inc.","marketCap":"$8.13B","ipoYear":"1985","sector":"Technology","industry":"EDP Services"}
1599;Jack In The Box,JACK;{"symbol":"JACK","name":"Jack In The Box Inc.","marketCap":"$2.92B","ipoYear":"n/a","sector":"Consumer Services","industry":"Restaurants"}
1600;Jacksonville Bancorp,JXSB;{"symbol":"JXSB","name":"Jacksonville Bancorp Inc.","marketCap":"$56.81M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
1601;Jaguar Animal Health,JAGX;{"symbol":"JAGX","name":"Jaguar Animal Health, Inc.","marketCap":"$7.65M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
1602;JAKKS Pacific,JAKK;{"symbol":"JAKK","name":"JAKKS Pacific, Inc.","marketCap":"$104.81M","ipoYear":"1996","sector":"Consumer Non-Durables","industry":"Recreational Products/Toys"}
1603;Jamba,JMBA;{"symbol":"JMBA","name":"Jamba, Inc.","marketCap":"$119.88M","ipoYear":"n/a","sector":"Consumer Services","industry":"Restaurants"}
1604;James River Group Holdings,JRVR;{"symbol":"JRVR","name":"James River Group Holdings, Ltd.","marketCap":"$1.18B","ipoYear":"2014","sector":"Finance","industry":"Property-Casualty Insurers"}
1605;Janus Henderson SG Global Qualityome ETF,SGQI;{"symbol":"SGQI","name":"Janus Henderson SG Global Quality Income ETF","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1606;Janus Henderson Small Cap Growth Alpha ETF,JSML;{"symbol":"JSML","name":"Janus Henderson Small Cap Growth Alpha ETF","marketCap":"$6.69M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1607;Janus Henderson Small/Mid Cap Growth Alpha ETF,JSMD;{"symbol":"JSMD","name":"Janus Henderson Small/Mid Cap Growth Alpha ETF","marketCap":"$12.05M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1608;Jason Industries,JASN;{"symbol":"JASN","name":"Jason Industries, Inc.","marketCap":"$33.43M","ipoYear":"2013","sector":"Consumer Durables","industry":"Miscellaneous manufacturing industries"}
1609;Jason Industries,JASNW;{"symbol":"JASNW","name":"Jason Industries, Inc.","marketCap":"n/a","ipoYear":"2013","sector":"Consumer Durables","industry":"Miscellaneous manufacturing industries"}
1610;Jazz Pharmaceuticals plc,JAZZ;{"symbol":"JAZZ","name":"Jazz Pharmaceuticals plc","marketCap":"$9.31B","ipoYear":"2007","sector":"Health Care","industry":"Major Pharmaceuticals"}
1611;JD.com,JD;{"symbol":"JD","name":"JD.com, Inc.","marketCap":"$57.76B","ipoYear":"2014","sector":"Consumer Services","industry":"Other Specialty Stores"}
1612;Jensyn Acquistion Corp.,JSYN;{"symbol":"JSYN","name":"Jensyn Acquistion Corp.","marketCap":"$52.88M","ipoYear":"2016","sector":"Finance","industry":"Business Services"}
1613;Jensyn Acquistion Corp.,JSYNR;{"symbol":"JSYNR","name":"Jensyn Acquistion Corp.","marketCap":"n/a","ipoYear":"2016","sector":"Finance","industry":"Business Services"}
1614;Jensyn Acquistion Corp.,JSYNU;{"symbol":"JSYNU","name":"Jensyn Acquistion Corp.","marketCap":"n/a","ipoYear":"2016","sector":"Finance","industry":"Business Services"}
1615;Jensyn Acquistion Corp.,JSYNW;{"symbol":"JSYNW","name":"Jensyn Acquistion Corp.","marketCap":"n/a","ipoYear":"2016","sector":"Finance","industry":"Business Services"}
1616;JetBlue Airways Corporation,JBLU;{"symbol":"JBLU","name":"JetBlue Airways Corporation","marketCap":"$7.58B","ipoYear":"2002","sector":"Transportation","industry":"Air Freight/Delivery Services"}
1617;JetPay Corporation,JTPY;{"symbol":"JTPY","name":"JetPay Corporation","marketCap":"$33.52M","ipoYear":"2011","sector":"Finance","industry":"Business Services"}
1618;Jewett-Cameron Trading Company,JCTCF;{"symbol":"JCTCF","name":"Jewett-Cameron Trading Company","marketCap":"$26.98M","ipoYear":"n/a","sector":"Consumer Services","industry":"RETAIL: Building Materials"}
1619;JM Global Holding Company,WYIG;{"symbol":"WYIG","name":"JM Global Holding Company","marketCap":"$65.49M","ipoYear":"2015","sector":"Finance","industry":"Business Services"}
1620;JM Global Holding Company,WYIGU;{"symbol":"WYIGU","name":"JM Global Holding Company","marketCap":"$67.86M","ipoYear":"2015","sector":"Finance","industry":"Business Services"}
1621;JM Global Holding Company,WYIGW;{"symbol":"WYIGW","name":"JM Global Holding Company","marketCap":"n/a","ipoYear":"2015","sector":"Finance","industry":"Business Services"}
1622;JMU Limited,JMU;{"symbol":"JMU","name":"JMU Limited","marketCap":"$182.06M","ipoYear":"2015","sector":"Technology","industry":"EDP Services"}
1623;John B. Sanfilippo & Son,JBSS;{"symbol":"JBSS","name":"John B. Sanfilippo & Son, Inc.","marketCap":"$701.58M","ipoYear":"1991","sector":"Consumer Non-Durables","industry":"Specialty Foods"}
1624;Johnson Outdoors,JOUT;{"symbol":"JOUT","name":"Johnson Outdoors Inc.","marketCap":"$476.55M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Recreational Products/Toys"}
1625;Jounce Therapeutics,JNCE;{"symbol":"JNCE","name":"Jounce Therapeutics, Inc.","marketCap":"$512.16M","ipoYear":"2017","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
1626;Juniper Pharmaceuticals,JNP;{"symbol":"JNP","name":"Juniper Pharmaceuticals, Inc.","marketCap":"$52.05M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
1627;Juno Therapeutics,JUNO;{"symbol":"JUNO","name":"Juno Therapeutics, Inc.","marketCap":"$3.11B","ipoYear":"2014","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
1628;K2M Group Holdings,KTWO;{"symbol":"KTWO","name":"K2M Group Holdings, Inc.","marketCap":"$994.23M","ipoYear":"2014","sector":"Health Care","industry":"Medical/Dental Instruments"}
1629;Kaiser Aluminum Corporation,KALU;{"symbol":"KALU","name":"Kaiser Aluminum Corporation","marketCap":"$1.48B","ipoYear":"n/a","sector":"Capital Goods","industry":"Metal Fabrications"}
1630;KalVista Pharmaceuticals,KALV;{"symbol":"KALV","name":"KalVista Pharmaceuticals, Inc.","marketCap":"$71.39M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
1631;Kamada,KMDA;{"symbol":"KMDA","name":"Kamada Ltd.","marketCap":"$215.96M","ipoYear":"2013","sector":"Health Care","industry":"Major Pharmaceuticals"}
1632;Kandi Technologies Group,KNDI;{"symbol":"KNDI","name":"Kandi Technologies Group, Inc.","marketCap":"$204.09M","ipoYear":"n/a","sector":"Capital Goods","industry":"Auto Manufacturing"}
1633;Karyopharm Therapeutics,KPTI;{"symbol":"KPTI","name":"Karyopharm Therapeutics Inc.","marketCap":"$432.07M","ipoYear":"2013","sector":"Health Care","industry":"Major Pharmaceuticals"}
1634;Kayne Anderson Acquisition Corp.,KAAC;{"symbol":"KAAC","name":"Kayne Anderson Acquisition Corp.","marketCap":"$457.97M","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
1635;Kayne Anderson Acquisition Corp.,KAACU;{"symbol":"KAACU","name":"Kayne Anderson Acquisition Corp.","marketCap":"n/a","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
1636;Kayne Anderson Acquisition Corp.,KAACW;{"symbol":"KAACW","name":"Kayne Anderson Acquisition Corp.","marketCap":"n/a","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
1637;KBL Merger Corp. IV,KBLM;{"symbol":"KBLM","name":"KBL Merger Corp. IV","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1638;KBL Merger Corp. IV,KBLMR;{"symbol":"KBLMR","name":"KBL Merger Corp. IV","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1639;KBL Merger Corp. IV,KBLMU;{"symbol":"KBLMU","name":"KBL Merger Corp. IV","marketCap":"n/a","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
1640;KBL Merger Corp. IV,KBLMW;{"symbol":"KBLMW","name":"KBL Merger Corp. IV","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1641;KBS Fashion Group Limited,KBSF;{"symbol":"KBSF","name":"KBS Fashion Group Limited","marketCap":"$4.73M","ipoYear":"2013","sector":"Consumer Non-Durables","industry":"Apparel"}
1642;KCAP Financial,KCAP;{"symbol":"KCAP","name":"KCAP Financial, Inc.","marketCap":"$129.92M","ipoYear":"2006","sector":"n/a","industry":"n/a"}
1643;Kearny Financial,KRNY;{"symbol":"KRNY","name":"Kearny Financial","marketCap":"$1.26B","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
1644;Kelly Services,KELYA;{"symbol":"KELYA","name":"Kelly Services, Inc.","marketCap":"$839.65M","ipoYear":"n/a","sector":"Technology","industry":"Professional Services"}
1645;Kelly Services,KELYB;{"symbol":"KELYB","name":"Kelly Services, Inc.","marketCap":"$844.24M","ipoYear":"n/a","sector":"Technology","industry":"Professional Services"}
1646;KemPharm,KMPH;{"symbol":"KMPH","name":"KemPharm, Inc.","marketCap":"$50.53M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
1647;Kentucky First Federal Bancorp,KFFB;{"symbol":"KFFB","name":"Kentucky First Federal Bancorp","marketCap":"$78.53M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
1648;Keryx Biopharmaceuticals,KERX;{"symbol":"KERX","name":"Keryx Biopharmaceuticals, Inc.","marketCap":"$724.56M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
1649;Kewaunee Scientific Corporation,KEQU;{"symbol":"KEQU","name":"Kewaunee Scientific Corporation","marketCap":"$65.08M","ipoYear":"n/a","sector":"Capital Goods","industry":"Medical Specialities"}
1650;Key Technology,KTEC;{"symbol":"KTEC","name":"Key Technology, Inc.","marketCap":"$87.34M","ipoYear":"1993","sector":"Technology","industry":"Industrial Machinery/Components"}
1651;Key Tronic Corporation,KTCC;{"symbol":"KTCC","name":"Key Tronic Corporation","marketCap":"$75.75M","ipoYear":"1983","sector":"Technology","industry":"Computer peripheral equipment"}
1652;Kforce,KFRC;{"symbol":"KFRC","name":"Kforce, Inc.","marketCap":"$512.86M","ipoYear":"1995","sector":"Technology","industry":"Professional Services"}
1653;Kimball Electronics,KE;{"symbol":"KE","name":"Kimball Electronics, Inc.","marketCap":"$486.93M","ipoYear":"n/a","sector":"Technology","industry":"Electrical Products"}
1654;Kimball International,KBAL;{"symbol":"KBAL","name":"Kimball International, Inc.","marketCap":"$611.95M","ipoYear":"n/a","sector":"Consumer Durables","industry":"Home Furnishings"}
1655;Kindred Biosciences,KIN;{"symbol":"KIN","name":"Kindred Biosciences, Inc.","marketCap":"$198.14M","ipoYear":"2013","sector":"Health Care","industry":"Major Pharmaceuticals"}
