132;Глубокий коричневый;{"name":"Глубокий коричневый","hex":"#4D220E","red":77,"green":34,"blue":14}
133;Глубокий красно-коричневый,Глубокий красно коричневый;{"name":"Глубокий красно-коричневый","hex":"#490005","red":73,"green":0,"blue":5}
134;Глубокий красно-оранжевый,Глубокий красно оранжевый;{"name":"Глубокий красно-оранжевый","hex":"#A91D11","red":169,"green":29,"blue":17}
135;Глубокий красно-пурпурный,Глубокий красно пурпурный;{"name":"Глубокий красно-пурпурный","hex":"#641349","red":100,"green":19,"blue":73}
136;Глубокий красный;{"name":"Глубокий красный","hex":"#7B001C","red":123,"green":0,"blue":28}
137;Глубокий оливково-зеленый,Глубокий оливково зеленый;{"name":"Глубокий оливково-зеленый","hex":"#142300","red":20,"green":35,"blue":0}
138;Глубокий оранжево-желтый,Глубокий оранжево желтый;{"name":"Глубокий оранжево-желтый","hex":"#D76E00","red":215,"green":110,"blue":0}
139;Глубокий оранжевый;{"name":"Глубокий оранжевый","hex":"#C34D0A","red":195,"green":77,"blue":10}
140;Глубокий пурпурно-красный,Глубокий пурпурно красный;{"name":"Глубокий пурпурно-красный","hex":"#6F0035","red":111,"green":0,"blue":53}
141;Глубокий пурпурно-розовый,Глубокий пурпурно розовый;{"name":"Глубокий пурпурно-розовый","hex":"#EB5284","red":235,"green":82,"blue":132}
142;Глубокий пурпурно-синий,Глубокий пурпурно синий;{"name":"Глубокий пурпурно-синий","hex":"#1A153F","red":26,"green":21,"blue":63}
143;Глубокий пурпурный;{"name":"Глубокий пурпурный","hex":"#531A50","red":83,"green":26,"blue":80}
144;Глубокий розовый;{"name":"Глубокий розовый","hex":"#FF1493","red":255,"green":20,"blue":147}
145;Глубокий синевато-зеленый,Глубокий синевато зеленый;{"name":"Глубокий синевато-зеленый","hex":"#00382B","red":0,"green":56,"blue":43}
146;Глубокий синий;{"name":"Глубокий синий","hex":"#002F55","red":0,"green":47,"blue":85}
147;Глубокий фиолетово-черный,Глубокий фиолетово черный;{"name":"Глубокий фиолетово-черный","hex":"#240935","red":36,"green":9,"blue":53}
148;Глубокий фиолетовый;{"name":"Глубокий фиолетовый","hex":"#423189","red":66,"green":49,"blue":137}
149;Голубино-синий,Голубино синий;{"name":"Голубино-синий","hex":"#606E8C","red":96,"green":110,"blue":140}
150;Голубой;{"name":"Голубой","hex":"#42AAFF","red":66,"green":170,"blue":255}
151;Голубой колокольчик Крайола;{"name":"Голубой колокольчик Крайола","hex":"#A2A2D0","red":162,"green":162,"blue":208}
152;Голубой Крайола;{"name":"Голубой Крайола","hex":"#80DAEB","red":128,"green":218,"blue":235}
153;Горечавково-синий,Горечавково синий;{"name":"Горечавково-синий","hex":"#0E294B","red":14,"green":41,"blue":75}
154;Пасмурно-небесный,Пасмурно небесный;{"name":"Пасмурно-небесный","hex":"#87CEEB","red":135,"green":206,"blue":235}
155;Горчичный;{"name":"Горчичный","hex":"#FFDB58","red":255,"green":219,"blue":88}
156;Гранатовый;{"name":"Гранатовый","hex":"#F34723","red":243,"green":71,"blue":35}
157;Гранитовый серый,Гранитный;{"name":"Гранитовый серый","hex":"#2F353B","red":47,"green":53,"blue":59}
158;Графитно-черный,Графитно черный;{"name":"Графитно-черный","hex":"#1C1C1C","red":28,"green":28,"blue":28}
159;Графитовый серый;{"name":"Графитовый серый","hex":"#474A51","red":71,"green":74,"blue":81}
160;Гридеперлевый;{"name":"Гридеперлевый","hex":"#C7D0CC","red":199,"green":208,"blue":204}
161;Грузинский розовый;{"name":"Грузинский розовый","hex":"#D71868","red":215,"green":24,"blue":104}
162;Грушево-зеленый,Грушево зеленый;{"name":"Грушево-зеленый","hex":"#D1E231","red":209,"green":226,"blue":49}
163;Грушевый;{"name":"Грушевый","hex":"#EFD334","red":239,"green":211,"blue":52}
164;Гуммигут;{"name":"Гуммигут","hex":"#E49B0F","red":228,"green":155,"blue":15}
165;Дартмутский зеленый;{"name":"Дартмутский зеленый","hex":"#00693E","red":0,"green":105,"blue":62}
166;Джазовый джем;{"name":"Джазовый джем","hex":"#CA3767","red":202,"green":55,"blue":103}
167;Джинсовый синий;{"name":"Джинсовый синий","hex":"#1560BD","red":21,"green":96,"blue":189}
168;Дикая клубника Крайола;{"name":"Дикая клубника Крайола","hex":"#FF43A4","red":255,"green":67,"blue":164}
169;Дикий арбуз Крайола;{"name":"Дикий арбуз Крайола","hex":"#FC6C85","red":252,"green":108,"blue":133}
170;Дикий синий Крайола;{"name":"Дикий синий Крайола","hex":"#A2ADD0","red":162,"green":173,"blue":208}
171;Дымчато-белый,Дымчато белый;{"name":"Дымчато-белый","hex":"#F5F5F5","red":245,"green":245,"blue":245}
172;Дынно-желтый,Дынно желтый;{"name":"Дынно-желтый","hex":"#F4A900","red":244,"green":169,"blue":0}
173;Дыня Крайола;{"name":"Дыня Крайола","hex":"#FDBCB4","red":253,"green":188,"blue":180}
174;Железно-серый,Железно серый;{"name":"Железно-серый","hex":"#434B4D","red":67,"green":75,"blue":77}
175;Желтая сера;{"name":"Желтая сера","hex":"#EDFF21","red":237,"green":255,"blue":33}
176;Желтая слоновая кость;{"name":"Желтая слоновая кость","hex":"#E1CC4F","red":225,"green":204,"blue":79}
177;Желто-зеленый,Желто зеленый;{"name":"Желто-зеленый","hex":"#9ACD32","red":154,"green":205,"blue":50}
178;Желто-зеленый Крайола,Желто зеленый Крайола;{"name":"Желто-зеленый Крайола","hex":"#C5E384","red":197,"green":227,"blue":132}
179;Желто-золотой,Желто золотой;{"name":"Желто-золотой","hex":"#CDA434","red":205,"green":164,"blue":52}
180;Желто-оливковый,Желто оливковый;{"name":"Желто-оливковый","hex":"#47402E","red":71,"green":64,"blue":46}
181;Желто-оранжевый,Желто оранжевый;{"name":"Желто-оранжевый","hex":"#ED760E","red":237,"green":118,"blue":14}
182;Желто-оранжевый Крайола,Желто оранжевый Крайола;{"name":"Желто-оранжевый Крайола","hex":"#FFAE42","red":255,"green":174,"blue":66}
183;Желто-персиковый,Желто персиковый;{"name":"Желто-персиковый","hex":"#FADFAD","red":250,"green":223,"blue":173}
184;Желто-розовый,Желто розовый;{"name":"Желто-розовый","hex":"#FFE4B2","red":255,"green":228,"blue":178}
185;Желто-серый,Желто серый;{"name":"Желто-серый","hex":"#8F8B66","red":143,"green":139,"blue":102}
186;Желтовато-белый,Желтовато белый;{"name":"Желтовато-белый","hex":"#FFE2B7","red":255,"green":226,"blue":183}
187;Желтовато-серый,Желтовато серый;{"name":"Желтовато-серый","hex":"#CAA885","red":202,"green":168,"blue":133}
188;Желтый;{"name":"Желтый","hex":"#FFFF00","red":255,"green":255,"blue":0}
189;Желтый карри;{"name":"Желтый карри","hex":"#9D9101","red":157,"green":145,"blue":1}
190;Желтый Крайола;{"name":"Желтый Крайола","hex":"#FCE883","red":252,"green":232,"blue":131}
191;Желтый ракитник;{"name":"Желтый ракитник","hex":"#D6AE01","red":214,"green":174,"blue":1}
192;Жемчужно-белый,Жемчужно белый;{"name":"Жемчужно-белый","hex":"#EAE6CA","red":234,"green":230,"blue":202}
193;Жженый апельсин,Выгоревший оранжевый;{"name":"Выгоревший оранжевый","hex":"#CC5500","red":204,"green":85,"blue":0}
194;Защитно-синий,Защитно синий;{"name":"Защитно-синий","hex":"#1E90FF","red":30,"green":144,"blue":255}
195;Защитный хаки,Камуфляжный;{"name":"Защитный хаки","hex":"#78866B","red":120,"green":134,"blue":107}
196;Зелено-бежевый,Зелено бежевый;{"name":"Зелено-бежевый","hex":"#BEBD7F","red":190,"green":189,"blue":127}
197;Зелено-желтый,Зелено желтый;{"name":"Зелено-желтый","hex":"#ADFF2F","red":173,"green":255,"blue":47}
198;Зелено-желтый Крайола,Зелено желтый Крайола;{"name":"Зелено-желтый Крайола","hex":"#F0E891","red":240,"green":232,"blue":145}
199;Зелено-коричневый,Зелено коричневый;{"name":"Зелено-коричневый","hex":"#826C34","red":130,"green":108,"blue":52}
200;Зелено-лаймовый,Зелено лаймовый;{"name":"Зелено-лаймовый","hex":"#BFFF00","red":191,"green":255,"blue":0}
201;Зелено-серый,Зелено серый;{"name":"Зелено-серый","hex":"#4D5645","red":77,"green":86,"blue":69}
202;Зелено-синий,Зелено синий;{"name":"Зелено-синий","hex":"#1F3438","red":31,"green":52,"blue":56}
203;Зелено-синий Крайола,Зелено синий Крайола;{"name":"Зелено-синий Крайола","hex":"#1164B4","red":17,"green":100,"blue":180}
204;Зеленовато-белый,Зеленовато белый;{"name":"Зеленовато-белый","hex":"#F5E6CB","red":245,"green":230,"blue":203}
205;Зеленовато-серый,Зеленовато серый;{"name":"Зеленовато-серый","hex":"#7A7666","red":122,"green":118,"blue":102}
206;Зеленовато-черный,Зеленовато черный;{"name":"Зеленовато-черный","hex":"#181513","red":24,"green":21,"blue":19}
207;Зеленоватый мокрый асфальт;{"name":"Зеленоватый мокрый асфальт","hex":"#4E5452","red":78,"green":84,"blue":82}
208;Зеленые джунгли Крайола;{"name":"Зеленые джунгли Крайола","hex":"#3BB08F","red":59,"green":176,"blue":143}
209;Зеленые джунгли Крайола 90-го года,Зеленые джунгли Крайола 90 го года;{"name":"Зеленые джунгли Крайола 90-го года","hex":"#29AB87","red":41,"green":171,"blue":135}
210;Зеленый;{"name":"Зеленый","hex":"#008000","red":0,"green":128,"blue":0}
211;Зеленый Крайола;{"name":"Зеленый Крайола","hex":"#1CAC78","red":28,"green":172,"blue":120}
212;Зеленый лишайник,Цвет зеленого мха;{"name":"Цвет зеленого мха","hex":"#ADDFAD","red":173,"green":223,"blue":173}
213;Зеленый Мичиганского университета;{"name":"Зеленый Мичиганского университета","hex":"#006633","red":0,"green":102,"blue":51}
214;Золотарник Крайола;{"name":"Золотарник Крайола","hex":"#FCD975","red":252,"green":217,"blue":117}
215;Золотисто-березовый,Золотисто березовый;{"name":"Золотисто-березовый","hex":"#DAA520","red":218,"green":165,"blue":32}
216;Золотисто-каштановый,Золотисто каштановый;{"name":"Золотисто-каштановый","hex":"#712F26","red":113,"green":47,"blue":38}
217;Золотой,Золотистый;{"name":"Золотой","hex":"#FFD700","red":255,"green":215,"blue":0}
218;Золотой Крайола;{"name":"Золотой Крайола","hex":"#E7C697","red":231,"green":198,"blue":151}
219;Ивово-коричневый,Ивово коричневый;{"name":"Ивово-коричневый","hex":"#321414","red":50,"green":20,"blue":20}
220;Изумрудно-зеленый,Изумрудно зеленый;{"name":"Изумрудно-зеленый","hex":"#287233","red":40,"green":114,"blue":51}
221;Изумрудный;{"name":"Изумрудный","hex":"#50C878","red":80,"green":200,"blue":120}
222;Индийский зеленый;{"name":"Индийский зеленый","hex":"#138808","red":19,"green":136,"blue":8}
223;Индийский красный, каштановый;{"name":"Каштановый","hex":"#CD5C5C","red":205,"green":92,"blue":92}
224;Ирландский зеленый;{"name":"Ирландский зеленый","hex":"#4CBB17","red":76,"green":187,"blue":23}
225;Кадетский синий;{"name":"Кадетский синий","hex":"#5F9EA0","red":95,"green":158,"blue":160}
226;Кадетский синий Крайола;{"name":"Кадетский синий Крайола","hex":"#B0B7C6","red":176,"green":183,"blue":198}
227;Камелопардовый;{"name":"Камелопардовый","hex":"#A25F2A","red":162,"green":95,"blue":42}
228;Каменно-серый,Каменно серый;{"name":"Каменно-серый","hex":"#8B8C7A","red":139,"green":140,"blue":122}
229;Канареечный,Ярко-желтый,Ярко желтый;{"name":"Канареечный","hex":"#FFFF99","red":255,"green":255,"blue":153}
230;Капри синий;{"name":"Капри синий","hex":"#1B5583","red":27,"green":85,"blue":131}
231;Карибский зеленый;{"name":"Карибский зеленый","hex":"#1CD3A2","red":28,"green":211,"blue":162}
232;Кармин,Карминовый;{"name":"Кармин","hex":"#960018","red":150,"green":0,"blue":24}
233;Карминно-красный,Карминно красный;{"name":"Карминно-красный","hex":"#A2231D","red":162,"green":35,"blue":29}
234;Карминно-розовый,Карминно розовый;{"name":"Карминно-розовый","hex":"#EB4C42","red":235,"green":76,"blue":66}
235;Карминово-красный,Карминово красный;{"name":"Карминово-красный","hex":"#FF0033","red":255,"green":0,"blue":51}
236;Каштаново-коричневый,Каштаново коричневый;{"name":"Каштаново-коричневый","hex":"#633A34","red":99,"green":58,"blue":52}
237;Каштановый Крайола;{"name":"Каштановый Крайола","hex":"#BC5D58","red":188,"green":93,"blue":88}
238;Кварцевый;{"name":"Кварцевый","hex":"#99958C","red":153,"green":149,"blue":140}
239;Кварцевый серый;{"name":"Кварцевый серый","hex":"#6C6960","red":108,"green":105,"blue":96}
